Date,COPEL,SANEPAR,VIVO,GRENDENE,BRADESCO,PRIO,WEGE,BOVA
2019-08-21,5.191999912261963,5.133333206176758,45.18000030517578,7.53000020980835,24.876033782958984,3.2260000705718994,11.529999732971191,97.52999877929688
2019-08-22,5.160999774932861,5.133333206176758,45.099998474121094,7.440000057220459,24.552967071533203,3.2200000286102295,11.364999771118164,96.3499984741211
2019-08-23,4.949999809265137,5.033332824707031,44.779998779296875,7.320000171661377,24.019533157348633,3.0299999713897705,11.109999656677246,94.0199966430664
2019-08-26,4.9019999504089355,4.866665840148926,43.5,7.28000020980835,23.7716007232666,2.9140000343322754,10.774999618530273,92.6500015258789
2019-08-27,4.84499979019165,5.0,43.0,7.389999866485596,24.072126388549805,2.888000011444092,10.84000015258789,93.6500015258789
2019-08-28,4.931000232696533,5.099999904632568,44.400001525878906,7.519999980926514,23.92937660217285,3.0999999046325684,11.045000076293945,94.58000183105469
2019-08-29,5.03000020980835,5.266665935516357,44.20000076293945,7.800000190734863,24.380165100097656,3.2200000286102295,11.199999809265137,96.86000061035156
2019-08-30,5.210000038146973,5.8333330154418945,45.970001220703125,8.050000190734863,24.755821228027344,3.380000114440918,11.25,97.61000061035156
2019-09-02,5.415999889373779,5.633333206176758,45.599998474121094,7.71999979019165,24.500375747680664,3.3299999237060547,11.390000343322754,96.76000213623047
2019-09-03,5.281000137329102,5.570000171661377,45.54999923706055,7.809999942779541,24.0871524810791,3.369999885559082,11.095000267028809,95.9000015258789
2019-09-04,5.25,5.683332920074463,46.189998626708984,7.78000020980835,24.387678146362305,3.384000062942505,11.3149995803833,97.37000274658203
2019-09-05,5.2220001220703125,5.746665954589844,46.689998626708984,7.730000019073486,24.95116424560547,3.369999885559082,11.390000343322754,98.44000244140625
2019-09-06,5.166999816894531,5.666666030883789,46.22999954223633,7.769999980926514,25.995492935180664,3.4040000438690186,11.420000076293945,99.12999725341797
2019-09-09,4.9770002365112305,5.539999961853027,44.9900016784668,7.809999942779541,26.32607078552246,3.4059998989105225,11.289999961853027,99.33000183105469
2019-09-10,4.9629998207092285,5.526666164398193,44.650001525878906,7.980000019073486,25.860254287719727,3.385999917984009,11.46500015258789,99.19000244140625
2019-09-11,5.040999889373779,5.683332920074463,44.459999084472656,8.5,25.74755859375,3.430000066757202,11.539999961853027,99.75
2019-09-12,5.052000045776367,5.5833330154418945,44.31999969482422,8.34000015258789,25.46957015991211,3.4240000247955322,11.524999618530273,100.36000061035156
2019-09-13,4.992000102996826,5.599999904632568,43.2599983215332,8.199999809265137,25.138992309570312,3.4059998989105225,11.859999656677246,99.58000183105469
